CHROM	BIN_START	BIN_END	N_VARIANTS	WEIGHTED_FST	MEAN_FST
LG12	6095001	6145000	392	0.0559677	0.0420822
LG12	6100001	6150000	392	0.0650049	0.0472788
LG12	6105001	6155000	410	0.0697191	0.0473621
LG12	6110001	6160000	345	0.0774886	0.0569434
LG12	6115001	6165000	327	0.118295	0.0768625
LG12	6120001	6170000	349	0.134787	0.095037
LG12	6125001	6175000	369	0.13229	0.098097
LG12	6130001	6180000	392	0.113774	0.0882054
LG12	6135001	6185000	407	0.101426	0.0799841
LG12	6140001	6190000	407	0.101333	0.0764279
LG12	6145001	6195000	400	0.103418	0.0767879
LG12	6150001	6200000	400	0.0955013	0.0741789
LG12	6155001	6205000	437	0.0783414	0.0650968
LG12	6160001	6210000	495	0.0657001	0.0558001
LG12	6165001	6215000	496	0.0455631	0.0436304
LG12	6170001	6220000	483	0.0232761	0.0259859
LG12	6175001	6225000	488	0.0207596	0.0220358
LG12	6180001	6230000	466	0.0229687	0.0243912
LG12	6185001	6235000	460	0.0279247	0.0294085
LG12	6190001	6240000	476	0.0202999	0.0257417
LG12	6195001	6245000	464	0.0203793	0.0249675
LG12	6200001	6250000	481	0.0232539	0.0244329
LG12	6205001	6255000	449	0.0246398	0.0250536
LG12	6210001	6260000	406	0.0317785	0.0308613
LG12	6215001	6265000	407	0.0371052	0.0354727
LG12	6220001	6270000	395	0.0415955	0.0382319
LG12	6225001	6275000	387	0.0359808	0.0336546
LG12	6230001	6280000	397	0.0348919	0.0315149
LG12	6235001	6285000	408	0.0307075	0.0267645
LG12	6240001	6290000	390	0.0362801	0.029652
LG12	6245001	6295000	424	0.0271596	0.0236093
LG12	6250001	6300000	410	0.0184739	0.0172744
LG12	6255001	6305000	404	0.0138236	0.0144271
LG12	6260001	6310000	377	0.00794756	0.0106215
LG12	6265001	6315000	353	0.00200895	0.00566115
LG12	6270001	6320000	354	0.00198189	0.00694252
LG12	6275001	6325000	336	0.0027901	0.00971554
LG12	6280001	6330000	338	0.0133052	0.0203241
LG12	6285001	6335000	326	0.0208699	0.0277446
LG12	6290001	6340000	357	0.0261791	0.0308322
LG12	6295001	6345000	352	0.0372663	0.040159
LG12	6300001	6350000	341	0.0441272	0.0456197
LG12	6305001	6355000	328	0.0670739	0.0596416
LG12	6310001	6360000	323	0.0675124	0.0610294
LG12	6315001	6365000	337	0.0695759	0.0631056
LG12	6320001	6370000	371	0.0585624	0.0554295
LG12	6325001	6375000	396	0.056027	0.0538802
LG12	6330001	6380000	417	0.0506114	0.0470103
LG12	6335001	6385000	460	0.0402482	0.0386259
LG12	6340001	6390000	463	0.0366185	0.034115
LG12	6345001	6395000	468	0.0422481	0.0363107
LG12	6350001	6400000	498	0.0386168	0.0323251
LG12	6355001	6405000	521	0.0287529	0.0259939
LG12	6360001	6410000	552	0.0282995	0.0252857
LG12	6365001	6415000	613	0.0336447	0.0280483
LG12	6370001	6420000	608	0.0397209	0.0309027
LG12	6375001	6425000	616	0.0386975	0.0302123
LG12	6380001	6430000	594	0.0377742	0.030428
LG12	6385001	6435000	590	0.0459342	0.0354934
LG12	6390001	6440000	573	0.0475444	0.0387392
LG12	6395001	6445000	567	0.0415699	0.0343815
LG12	6400001	6450000	539	0.0413781	0.0357915
LG12	6405001	6455000	544	0.0421486	0.0344051
LG12	6410001	6460000	565	0.0391551	0.0317443
LG12	6415001	6465000	527	0.0323816	0.0272362
LG12	6420001	6470000	527	0.0235297	0.0226291
LG12	6425001	6475000	552	0.0330699	0.028795
LG12	6430001	6480000	588	0.0402298	0.0351846
LG12	6435001	6485000	568	0.0371139	0.0332619
LG12	6440001	6490000	607	0.0341253	0.0306045
LG12	6445001	6495000	618	0.0378727	0.0332775
LG12	6450001	6500000	632	0.0426559	0.0360815
LG12	6455001	6505000	645	0.0437596	0.0378431
LG12	6460001	6510000	623	0.0460031	0.0403236
LG12	6465001	6515000	613	0.0451198	0.0404438
LG12	6470001	6520000	606	0.0506145	0.0452951
LG12	6475001	6525000	567	0.0452379	0.0405383
LG12	6480001	6530000	509	0.0381231	0.0337465
LG12	6485001	6535000	497	0.0396146	0.0361441
LG12	6490001	6540000	420	0.046147	0.0388612
LG12	6495001	6545000	383	0.0394081	0.0354657
LG12	6500001	6550000	379	0.0328072	0.0316391
LG12	6505001	6555000	353	0.0267462	0.0262189
LG12	6510001	6560000	342	0.0270881	0.0268562
LG12	6515001	6565000	336	0.028667	0.0288259
LG12	6520001	6570000	325	0.028131	0.0256169
LG12	6525001	6575000	313	0.0281896	0.0271793
LG12	6530001	6580000	338	0.0288371	0.0275135
LG12	6535001	6585000	353	0.0295986	0.0281215
LG12	6540001	6590000	390	0.039754	0.0349331
LG12	6545001	6595000	436	0.0498088	0.0419402
LG12	6550001	6600000	427	0.0514927	0.0428212
LG12	6555001	6605000	439	0.0553414	0.047711
LG12	6560001	6610000	454	0.0590151	0.049629
LG12	6565001	6615000	489	0.0562421	0.0461519
LG12	6570001	6620000	490	0.054682	0.0471478
LG12	6575001	6625000	499	0.0522939	0.0456184
LG12	6580001	6630000	514	0.0527446	0.0465327
LG12	6585001	6635000	516	0.0482108	0.0422801
LG12	6590001	6640000	518	0.0433873	0.0383662
LG12	6595001	6645000	489	0.0394217	0.0351654
LG12	6600001	6650000	512	0.0419819	0.036432
LG12	6605001	6655000	595	0.0340818	0.0310143
LG12	6610001	6660000	623	0.0302607	0.0288503
LG12	6615001	6665000	596	0.0381827	0.0390528
LG12	6620001	6670000	645	0.0339297	0.0330638
LG12	6625001	6675000	693	0.0307895	0.0310631
LG12	6630001	6680000	702	0.0299832	0.0307142
LG12	6635001	6685000	726	0.0308283	0.0308665
LG12	6640001	6690000	726	0.0335552	0.0324776
LG12	6645001	6695000	772	0.0445801	0.0403132
LG12	6650001	6700000	796	0.0581794	0.0488455
LG12	6655001	6705000	693	0.0689709	0.0576333
LG12	6660001	6710000	650	0.0725493	0.0593706
LG12	6665001	6715000	654	0.0626454	0.04868
LG12	6670001	6720000	636	0.0563923	0.048097
LG12	6675001	6725000	599	0.0562855	0.0487544
LG12	6680001	6730000	593	0.055896	0.0479453
LG12	6685001	6735000	580	0.0568864	0.0496494
LG12	6690001	6740000	550	0.0542498	0.047787
LG12	6695001	6745000	501	0.039109	0.0360664
LG12	6700001	6750000	448	0.0121984	0.0200886
LG12	6705001	6755000	433	0.00562915	0.016209
LG12	6710001	6760000	432	0.00133727	0.0129077
LG12	6715001	6765000	419	-0.00135672	0.0101659
LG12	6720001	6770000	391	0.0051885	0.0149415
LG12	6725001	6775000	372	0.0120037	0.0194738
LG12	6730001	6780000	387	0.00941552	0.0190879
LG12	6735001	6785000	368	0.0101535	0.0211969
LG12	6740001	6790000	373	0.011374	0.0223254
LG12	6745001	6795000	371	0.0144329	0.0234501
LG12	6750001	6800000	416	0.0171423	0.0225156
LG12	6755001	6805000	448	0.0186012	0.0222105
LG12	6760001	6810000	469	0.0248031	0.0283466
LG12	6765001	6815000	483	0.029748	0.0311208
LG12	6770001	6820000	458	0.0392241	0.036978
LG12	6775001	6825000	449	0.0389495	0.0365451
LG12	6780001	6830000	399	0.0426422	0.0386317
LG12	6785001	6835000	395	0.0413999	0.0372653
LG12	6790001	6840000	404	0.0472272	0.0403465
LG12	6795001	6845000	415	0.0459306	0.0382703
LG12	6800001	6850000	406	0.0493693	0.0413449
LG12	6805001	6855000	407	0.0526083	0.0431557
LG12	6810001	6860000	427	0.0569224	0.0472535
LG12	6815001	6865000	434	0.0595502	0.04977
LG12	6820001	6870000	461	0.0547673	0.0471628
LG12	6825001	6875000	484	0.0554616	0.048256
LG12	6830001	6880000	499	0.0546888	0.047409
LG12	6835001	6885000	557	0.0587591	0.0498754
LG12	6840001	6890000	601	0.0495559	0.0445155
LG12	6845001	6895000	606	0.0467407	0.0417978
LG12	6850001	6900000	577	0.0453557	0.0406363
LG12	6855001	6905000	577	0.0397407	0.0371827
LG12	6860001	6910000	535	0.0333457	0.0314765
LG12	6865001	6915000	527	0.0303782	0.0276273
LG12	6870001	6920000	542	0.0281769	0.0255841
LG12	6875001	6925000	515	0.0275696	0.0256296
LG12	6880001	6930000	512	0.0273098	0.0257296
LG12	6885001	6935000	462	0.0220757	0.0218612
LG12	6890001	6940000	428	0.0294261	0.0262685
LG12	6895001	6945000	427	0.0294518	0.0277761
LG12	6900001	6950000	430	0.0307494	0.0292598
LG12	6905001	6955000	439	0.0398308	0.0350409
LG12	6910001	6960000	476	0.0393824	0.0348684
LG12	6915001	6965000	474	0.043205	0.038832
LG12	6920001	6970000	459	0.0487208	0.043454
LG12	6925001	6975000	496	0.0509484	0.0455737
LG12	6930001	6980000	516	0.0520757	0.0470962
LG12	6935001	6985000	546	0.0473438	0.0432993
LG12	6940001	6990000	551	0.0457059	0.0412822
LG12	6945001	6995000	557	0.0541671	0.0468698
LG12	6950001	7000000	554	0.0577467	0.0484766
LG12	6955001	7005000	551	0.0538061	0.0456839
LG12	6960001	7010000	544	0.0671182	0.0545308
LG12	6965001	7015000	570	0.0723228	0.0597602
LG12	6970001	7020000	569	0.0673053	0.0564199
LG12	6975001	7025000	581	0.0627577	0.0523673
LG12	6980001	7030000	592	0.0598053	0.0499743
LG12	6985001	7035000	568	0.0616614	0.052394
LG12	6990001	7040000	550	0.0656934	0.0557375
LG12	6995001	7045000	526	0.0638796	0.0549062
LG12	7000001	7050000	527	0.0615709	0.0532857
LG12	7005001	7055000	511	0.0643272	0.0540431
LG12	7010001	7060000	475	0.0550314	0.0475783
LG12	7015001	7065000	457	0.0453976	0.0395266
LG12	7020001	7070000	475	0.0481146	0.0421156
LG12	7025001	7075000	464	0.0498172	0.0421631
LG12	7030001	7080000	459	0.0484515	0.0391752
LG12	7035001	7085000	480	0.0392628	0.0344859
LG12	7040001	7090000	530	0.0343631	0.0315726
LG12	7045001	7095000	564	0.0323541	0.0291298
LG12	7050001	7100000	569	0.0315271	0.0285165
LG12	7055001	7105000	605	0.0291446	0.0277469
LG12	7060001	7110000	626	0.0255717	0.0245944
LG12	7065001	7115000	634	0.0230001	0.0230824
LG12	7070001	7120000	644	0.0194105	0.0202201
LG12	7075001	7125000	628	0.0149719	0.0178861
LG12	7080001	7130000	642	0.0157214	0.0187513
LG12	7085001	7135000	606	0.0203024	0.0217657
LG12	7090001	7140000	581	0.0206557	0.0208704
LG12	7095001	7145000	600	0.0302445	0.0264344
LG12	7100001	7150000	607	0.0345157	0.0299708
LG12	7105001	7155000	568	0.0435525	0.0360376
LG12	7110001	7160000	548	0.0528052	0.0435176
LG12	7115001	7165000	518	0.0605976	0.0489469
LG12	7120001	7170000	461	0.0658863	0.0516261
LG12	7125001	7175000	445	0.0721649	0.0554266
LG12	7130001	7180000	411	0.0845488	0.0608717
LG12	7135001	7185000	409	0.0847748	0.0582429
LG12	7140001	7190000	384	0.0916754	0.0652296
LG12	7145001	7195000	326	0.0906248	0.0641208
LG12	7150001	7200000	305	0.0866417	0.0608997
LG12	7155001	7205000	298	0.0709242	0.0509116
LG12	7160001	7210000	303	0.0622352	0.0430759
LG12	7165001	7215000	301	0.0554572	0.039241
LG12	7170001	7220000	329	0.0578361	0.0409626
LG12	7175001	7225000	335	0.0482782	0.0367176
LG12	7180001	7230000	359	0.0426031	0.032434
LG12	7185001	7235000	397	0.043775	0.0350466
LG12	7190001	7240000	413	0.0466954	0.036015
LG12	7195001	7245000	423	0.0450712	0.0344492
LG12	7200001	7250000	455	0.0402601	0.0317614
LG12	7205001	7255000	455	0.0399154	0.0320229
LG12	7210001	7260000	464	0.037353	0.0310684
LG12	7215001	7265000	472	0.0406333	0.0329526
LG12	7220001	7270000	463	0.0428799	0.0335215
LG12	7225001	7275000	467	0.0451506	0.035389
LG12	7230001	7280000	464	0.0394295	0.033654
LG12	7235001	7285000	442	0.0390529	0.0337357
LG12	7240001	7290000	441	0.0258897	0.0236379
LG12	7245001	7295000	475	0.0181064	0.0184216
LG12	7250001	7300000	477	0.0255784	0.021779
LG12	7255001	7305000	476	0.0270685	0.0239335
LG12	7260001	7310000	516	0.0305509	0.0268303
LG12	7265001	7315000	555	0.0234737	0.0227119
LG12	7270001	7320000	607	0.0185293	0.0195052
LG12	7275001	7325000	615	0.0184105	0.0200419
LG12	7280001	7330000	604	0.0245725	0.0237845
LG12	7285001	7335000	623	0.0251608	0.0235029
LG12	7290001	7340000	649	0.0246552	0.0244443
LG12	7295001	7345000	652	0.028662	0.0265262
LG12	7300001	7350000	658	0.0277139	0.0259098
LG12	7305001	7355000	686	0.0272746	0.0252709
LG12	7310001	7360000	657	0.0231301	0.0215049
LG12	7315001	7365000	610	0.0275675	0.0240741
LG12	7320001	7370000	590	0.0316895	0.0309531
LG12	7325001	7375000	583	0.0327707	0.0321651
LG12	7330001	7380000	610	0.0253533	0.0271568
LG12	7335001	7385000	606	0.0229674	0.02494
LG12	7340001	7390000	592	0.0259811	0.0267386
LG12	7345001	7395000	554	0.0284848	0.0300662
LG12	7350001	7400000	510	0.0253913	0.0293207
LG12	7355001	7405000	475	0.0309171	0.0328658
LG12	7360001	7410000	445	0.0396746	0.0394504
LG12	7365001	7415000	437	0.0420982	0.0409491
LG12	7370001	7420000	395	0.0404656	0.0357572
LG12	7375001	7425000	383	0.04	0.0340731
LG12	7380001	7430000	329	0.0549463	0.0411131
LG12	7385001	7435000	285	0.0650331	0.0473932
LG12	7390001	7440000	240	0.0864074	0.0556198
LG12	7395001	7445000	224	0.0887986	0.0543769
LG12	7400001	7450000	225	0.0900316	0.0564601
LG12	7405001	7455000	209	0.0792283	0.0505822
LG12	7410001	7460000	206	0.0635372	0.0433066
LG12	7415001	7465000	213	0.0515426	0.0364647
LG12	7420001	7470000	209	0.0614938	0.0436608
LG12	7425001	7475000	222	0.0689294	0.0451614
LG12	7430001	7480000	219	0.0682672	0.044215
LG12	7435001	7485000	239	0.067476	0.0413783
LG12	7440001	7490000	249	0.0585181	0.0363491
LG12	7445001	7495000	260	0.0698148	0.041397
LG12	7450001	7500000	247	0.0731924	0.0431202
LG12	7455001	7505000	298	0.0720869	0.0457232
LG12	7460001	7510000	297	0.0689167	0.0445829
LG12	7465001	7515000	282	0.0706446	0.0461958
LG12	7470001	7520000	280	0.0687865	0.043473
LG12	7475001	7525000	261	0.0635591	0.0426618
LG12	7480001	7530000	258	0.0650395	0.0460347
LG12	7485001	7535000	231	0.0649589	0.0515173
LG12	7490001	7540000	221	0.0667228	0.055395
LG12	7495001	7545000	220	0.0592571	0.0534523
LG12	7500001	7550000	236	0.0585397	0.0513255
LG12	7505001	7555000	208	0.0601862	0.0523584
LG12	7510001	7560000	214	0.0683888	0.0581705
LG12	7515001	7565000	235	0.0577308	0.0549255
LG12	7520001	7570000	244	0.0563133	0.0562732
LG12	7525001	7575000	245	0.0586437	0.0579058
LG12	7530001	7580000	252	0.0565253	0.055278
LG12	7535001	7585000	263	0.0536897	0.0517358
LG12	7540001	7590000	272	0.0539939	0.052152
LG12	7545001	7595000	275	0.0476371	0.0468561
LG12	7550001	7600000	319	0.0461994	0.0507049
LG12	7555001	7605000	356	0.0324539	0.0425764
LG12	7560001	7610000	402	0.02878	0.037625
LG12	7565001	7615000	386	0.03616	0.040899
LG12	7570001	7620000	385	0.0340307	0.0394543
LG12	7575001	7625000	398	0.036888	0.0418678
LG12	7580001	7630000	410	0.0416332	0.0459324
LG12	7585001	7635000	402	0.0418232	0.0456752
LG12	7590001	7640000	400	0.0395527	0.042998
LG12	7595001	7645000	385	0.040913	0.0431338
LG12	7600001	7650000	330	0.0354539	0.035856
LG12	7605001	7655000	281	0.0474905	0.0418773
LG12	7610001	7660000	222	0.0568753	0.0469745
LG12	7615001	7665000	240	0.0445985	0.0418063
LG12	7620001	7670000	246	0.0431224	0.0383543
LG12	7625001	7675000	273	0.0401715	0.0342356
LG12	7630001	7680000	297	0.028329	0.0223484
LG12	7635001	7685000	333	0.0398379	0.0315491
LG12	7640001	7690000	356	0.0414925	0.0341766
LG12	7645001	7695000	381	0.0444897	0.0361474
LG12	7650001	7700000	399	0.0505888	0.0410627
LG12	7655001	7705000	419	0.0660821	0.0479087
LG12	7660001	7710000	435	0.0711943	0.0500422
LG12	7665001	7715000	440	0.0693835	0.0496837
LG12	7670001	7720000	434	0.0750378	0.0547026
LG12	7675001	7725000	426	0.0784267	0.0589986
LG12	7680001	7730000	420	0.079133	0.0626323
LG12	7685001	7735000	401	0.0742596	0.0581539
LG12	7690001	7740000	396	0.0749772	0.0591479
LG12	7695001	7745000	397	0.0698984	0.0575923
LG12	7700001	7750000	433	0.0542702	0.0476648
LG12	7705001	7755000	422	0.0414792	0.0395618
LG12	7710001	7760000	425	0.0372719	0.0379026
LG12	7715001	7765000	396	0.0406975	0.0405829
LG12	7720001	7770000	393	0.0366999	0.0370762
LG12	7725001	7775000	368	0.0311238	0.0319829
LG12	7730001	7780000	337	0.0321039	0.0328643
LG12	7735001	7785000	331	0.0367094	0.0367761
LG12	7740001	7790000	310	0.0358058	0.0367722
LG12	7745001	7795000	288	0.0367572	0.038352
LG12	7750001	7800000	236	0.0527522	0.0468585
LG12	7755001	7805000	227	0.0577102	0.0487803
LG12	7760001	7810000	223	0.0542218	0.0462833
LG12	7765001	7815000	223	0.053072	0.044237
LG12	7770001	7820000	219	0.0556279	0.0470285
LG12	7775001	7825000	207	0.0595611	0.0500938
LG12	7780001	7830000	197	0.0608459	0.0530464
LG12	7785001	7835000	190	0.0506283	0.0471436
LG12	7790001	7840000	188	0.0463831	0.0477047
LG12	7795001	7845000	181	0.0520594	0.0505879
LG12	7800001	7850000	184	0.0563659	0.056037
LG12	7805001	7855000	178	0.0562629	0.0609216
LG12	7810001	7860000	160	0.0657617	0.068243
LG12	7815001	7865000	167	0.0642183	0.0705618
LG12	7820001	7870000	161	0.0607617	0.0683072
LG12	7825001	7875000	161	0.0634669	0.0672298
LG12	7830001	7880000	174	0.0605594	0.0638647
LG12	7835001	7885000	186	0.0673052	0.067021
LG12	7840001	7890000	195	0.0647304	0.0635471
LG12	7845001	7895000	200	0.0598982	0.0588469
LG12	7850001	7900000	200	0.0543974	0.0521014
LG12	7855001	7905000	207	0.051743	0.0455644
LG12	7860001	7910000	218	0.0434068	0.0370261
LG12	7865001	7915000	211	0.0413837	0.0323805
LG12	7870001	7920000	209	0.0418744	0.0312553
LG12	7875001	7925000	207	0.0410323	0.0313155
LG12	7880001	7930000	196	0.0405936	0.0311667
LG12	7885001	7935000	185	0.0371521	0.0285663
LG12	7890001	7940000	181	0.030867	0.0232998
LG12	7895001	7945000	190	0.0239795	0.0204847
LG12	7900001	7950000	177	0.0226622	0.0197373
LG12	7905001	7955000	166	0.0240914	0.0203118
LG12	7910001	7960000	156	0.0304045	0.0248804
LG12	7915001	7965000	150	0.0285598	0.0252988
LG12	7920001	7970000	168	0.0232107	0.0226843
LG12	7925001	7975000	185	0.020112	0.018319
LG12	7930001	7980000	206	0.0226476	0.0193001
LG12	7935001	7985000	211	0.0178688	0.0196494
LG12	7940001	7990000	210	0.0194999	0.0208957
LG12	7945001	7995000	218	0.0329229	0.0278492
LG12	7950001	8000000	240	0.0376131	0.0307579
LG12	7955001	8005000	255	0.0388642	0.0317341
LG12	7960001	8010000	277	0.0389882	0.0338326
LG12	7965001	8015000	315	0.0304613	0.0305617
LG12	7970001	8020000	312	0.02984	0.0320239
LG12	7975001	8025000	341	0.0292577	0.0321985
LG12	7980001	8030000	370	0.0276979	0.0314783
LG12	7985001	8035000	409	0.024562	0.0275957
LG12	7990001	8040000	446	0.0233835	0.0262695
LG12	7995001	8045000	469	0.0251416	0.0280016
LG12	8000001	8050000	495	0.0229187	0.0252144
LG12	8005001	8055000	519	0.0282216	0.0287948
LG12	8010001	8060000	535	0.0259623	0.0265888
LG12	8015001	8065000	513	0.0297583	0.0279616
LG12	8020001	8070000	526	0.0331307	0.029599
LG12	8025001	8075000	502	0.0351304	0.032657
LG12	8030001	8080000	496	0.0324041	0.033004
LG12	8035001	8085000	458	0.0354352	0.037197
LG12	8040001	8090000	447	0.0379196	0.0401972
LG12	8045001	8095000	436	0.0351829	0.0381095
LG12	8050001	8100000	417	0.0365317	0.0398062
LG12	8055001	8105000	384	0.0313495	0.0365563
LG12	8060001	8110000	359	0.033805	0.0388742
LG12	8065001	8115000	351	0.0335311	0.0386782
LG12	8070001	8120000	328	0.0302555	0.0361826
LG12	8075001	8125000	310	0.0278412	0.0326581
LG12	8080001	8130000	269	0.0345971	0.0327438
LG12	8085001	8135000	248	0.0330732	0.0296645
LG12	8090001	8140000	219	0.0308582	0.0273796
LG12	8095001	8145000	196	0.0286849	0.0208054
LG12	8100001	8150000	177	0.0275507	0.0169683
LG12	8105001	8155000	186	0.0198526	0.0116839
LG12	8110001	8160000	178	0.0137623	0.00698249
LG12	8115001	8165000	169	0.00831842	0.00503749
LG12	8120001	8170000	171	0.011468	0.00680986
LG12	8125001	8175000	173	0.00762823	0.00361532
LG12	8130001	8180000	204	-0.00605923	-0.00162743
LG12	8135001	8185000	250	0.0131617	0.00847502
LG12	8140001	8190000	278	0.0158708	0.00969276
LG12	8145001	8195000	286	0.0136568	0.00874584
LG12	8150001	8200000	301	0.0153935	0.0152521
LG12	8155001	8205000	307	0.0153951	0.01732
LG12	8160001	8210000	324	0.0147016	0.018192
LG12	8165001	8215000	352	0.0140911	0.0165086
LG12	8170001	8220000	357	0.0118785	0.0149693
LG12	8175001	8225000	372	0.0113713	0.0148037
LG12	8180001	8230000	347	0.0179466	0.0174377
LG12	8185001	8235000	323	0.00414185	0.0092538
LG12	8190001	8240000	300	-0.00149342	0.00791312
LG12	8195001	8245000	305	0.00163321	0.0100161
LG12	8200001	8250000	305	0.0033864	0.0077654
LG12	8205001	8255000	302	0.00384827	0.00835313
LG12	8210001	8260000	314	0.0054804	0.00746116
LG12	8215001	8265000	294	0.0111835	0.0115562
LG12	8220001	8270000	312	0.0128655	0.0120754
LG12	8225001	8275000	303	0.0157143	0.0150263
LG12	8230001	8280000	319	0.0197402	0.0167362
LG12	8235001	8285000	315	0.0237881	0.0201483
LG12	8240001	8290000	318	0.0287817	0.0242864
LG12	8245001	8295000	322	0.0399722	0.0329253
LG12	8250001	8300000	323	0.0450591	0.0371131
LG12	8255001	8305000	337	0.0444427	0.036112
LG12	8260001	8310000	322	0.052615	0.0447665
LG12	8265001	8315000	343	0.0538928	0.0465665
LG12	8270001	8320000	322	0.0595391	0.0522041
LG12	8275001	8325000	346	0.061545	0.051798
LG12	8280001	8330000	364	0.0593065	0.0523919
LG12	8285001	8335000	384	0.0557807	0.0509118
LG12	8290001	8340000	389	0.0591982	0.0515957
LG12	8295001	8345000	388	0.0530566	0.0468172
LG12	8300001	8350000	415	0.0543228	0.0459096
LG12	8305001	8355000	427	0.0650877	0.0524022
LG12	8310001	8360000	445	0.0604822	0.0447094
LG12	8315001	8365000	449	0.0561214	0.0396079
LG12	8320001	8370000	465	0.0538509	0.0370542
LG12	8325001	8375000	457	0.0504985	0.0348208
LG12	8330001	8380000	434	0.0520219	0.0354359
LG12	8335001	8385000	434	0.0516314	0.034459
LG12	8340001	8390000	421	0.0465261	0.0312544
LG12	8345001	8395000	415	0.0461057	0.0304498
LG12	8350001	8400000	396	0.0421338	0.0294738
LG12	8355001	8405000	380	0.0313225	0.0232965
LG12	8360001	8410000	357	0.0294169	0.025141
LG12	8365001	8415000	337	0.0307282	0.0258543
LG12	8370001	8420000	332	0.0269518	0.0246349
LG12	8375001	8425000	346	0.0177293	0.0188851
LG12	8380001	8430000	351	0.0146345	0.0172064
LG12	8385001	8435000	346	0.0154099	0.0179613
LG12	8390001	8440000	357	0.0157395	0.0180371
LG12	8395001	8445000	348	0.0202067	0.0198345
LG12	8400001	8450000	334	0.0220701	0.0193886
LG12	8405001	8455000	319	0.0147444	0.0152869
LG12	8410001	8460000	333	0.0139524	0.0142015
LG12	8415001	8465000	328	0.0133779	0.0142874
LG12	8420001	8470000	316	0.0157204	0.016873
LG12	8425001	8475000	285	0.0313793	0.0297167
LG12	8430001	8480000	276	0.0346039	0.035083
LG12	8435001	8485000	268	0.0381721	0.0400696
LG12	8440001	8490000	266	0.0418382	0.0439427
LG12	8445001	8495000	264	0.0378881	0.0448207
LG12	8450001	8500000	261	0.0296714	0.0401934
LG12	8455001	8505000	255	0.0317003	0.0432987
LG12	8460001	8510000	228	0.0390928	0.054272
LG12	8465001	8515000	237	0.0462386	0.0651288
LG12	8470001	8520000	253	0.0504035	0.0693345
LG12	8475001	8525000	271	0.0413201	0.0599037
LG12	8480001	8530000	263	0.0379568	0.055543
LG12	8485001	8535000	246	0.0359455	0.0528743
LG12	8490001	8540000	239	0.033016	0.049906
LG12	8495001	8545000	244	0.0218313	0.0406194
LG12	8500001	8550000	242	0.0218799	0.0406527
LG12	8505001	8555000	248	0.0210588	0.0376919
LG12	8510001	8560000	265	0.0167079	0.0329009
LG12	8515001	8565000	266	0.0111827	0.0260309
LG12	8520001	8570000	267	0.00460703	0.0152953
LG12	8525001	8575000	263	0.0104885	0.0205119
LG12	8530001	8580000	284	0.00759388	0.0166899
LG12	8535001	8585000	293	0.00939334	0.018703
LG12	8540001	8590000	297	0.0107803	0.0220671
LG12	8545001	8595000	295	0.0189263	0.0276522
LG12	8550001	8600000	310	0.0204761	0.0259489
LG12	8555001	8605000	315	0.0204742	0.0262274
LG12	8560001	8610000	300	0.022096	0.0270791
LG12	8565001	8615000	305	0.0174735	0.021862
LG12	8570001	8620000	292	0.0185191	0.0200807
LG12	8575001	8625000	307	0.0172346	0.0186405
LG12	8580001	8630000	342	0.0235989	0.023158
LG12	8585001	8635000	357	0.0227055	0.0210382
LG12	8590001	8640000	371	0.0194385	0.0170411
LG12	8595001	8645000	389	0.0272897	0.0200239
LG12	8600001	8650000	379	0.0284176	0.0230085
LG12	8605001	8655000	370	0.0306379	0.025516
LG12	8610001	8660000	363	0.0309933	0.0254576
LG12	8615001	8665000	345	0.0370232	0.029625
LG12	8620001	8670000	347	0.041637	0.0363185
LG12	8625001	8675000	323	0.0405195	0.0355646
LG12	8630001	8680000	273	0.0488574	0.0411915
LG12	8635001	8685000	271	0.0537735	0.0451911
LG12	8640001	8690000	283	0.0540992	0.0466266
LG12	8645001	8695000	275	0.0503246	0.0454272
LG12	8650001	8700000	306	0.0571032	0.0501846
LG12	8655001	8705000	328	0.0638144	0.0557029
LG12	8660001	8710000	357	0.062659	0.0553785
LG12	8665001	8715000	399	0.0652443	0.0559889
LG12	8670001	8720000	440	0.0600969	0.0538998
LG12	8675001	8725000	462	0.0558184	0.0509842
LG12	8680001	8730000	505	0.0540726	0.0504118
LG12	8685001	8735000	532	0.0528963	0.0511096
LG12	8690001	8740000	522	0.0531192	0.0516801
LG12	8695001	8745000	522	0.0527838	0.051451
LG12	8700001	8750000	501	0.049865	0.0485754
LG12	8705001	8755000	514	0.0450856	0.0441417
LG12	8710001	8760000	548	0.0399848	0.0391241
LG12	8715001	8765000	526	0.0322923	0.0340582
LG12	8720001	8770000	496	0.0300545	0.0310349
LG12	8725001	8775000	514	0.0341572	0.0327761
LG12	8730001	8780000	505	0.0326458	0.0295099
LG12	8735001	8785000	472	0.0319772	0.0273518
LG12	8740001	8790000	472	0.0378349	0.0328979
LG12	8745001	8795000	457	0.0395736	0.0336718
LG12	8750001	8800000	457	0.0374127	0.0343622
LG12	8755001	8805000	438	0.040547	0.0365142
LG12	8760001	8810000	421	0.055868	0.0472125
LG12	8765001	8815000	430	0.0590767	0.0496306
LG12	8770001	8820000	439	0.0664007	0.0559318
LG12	8775001	8825000	413	0.0655689	0.0566386
LG12	8780001	8830000	386	0.0694801	0.0590928
LG12	8785001	8835000	393	0.0641477	0.0568003
LG12	8790001	8840000	413	0.0537501	0.0474962
